id,representation_id,party,start_date,end_date
4ca78c84-0897-40d2-b407-d3930b946d99,6c898c82-02b2-45fb-b20d-1df3d772e986,Labour,2005-05-05,2010-05-06
007d501d-5d34-44b3-a47f-417207b98556,e2905e53-aa7b-493e-966b-2e10c59df9bb,Labour,2010-05-06,2015-05-07
9bc929d4-9d23-4090-8d7f-8360f9c2a93e,0ee8f2d3-f19d-41e8-9338-825fa74010bd,Conservative,1977-02-17,1999-11-11
6cfde73a-d9fd-49cc-bca4-42c54e0fdebe,6f87d5b6-5d79-41e4-bc34-ef68b922a115,Conservative,1999-07-09,1999-11-11
b93700aa-ccee-49fb-9d03-c0a680f8aaeb,858ebebf-e9df-4cef-96c5-fa589290aeac,Conservative,1991-02-14,NULL
7c31277d-ffa6-4a38-850c-ec8c01d46fb7,feaa2f03-cb19-4f2b-9406-488b3fcdf4dc,Labour,1974-02-28,1974-10-10
7110eb13-28d4-4fa2-aff9-f9255823f029,8197c170-48ef-456e-8df0-d120dcee76c3,Labour,1974-10-10,1979-05-03
74e918d3-033d-4432-a93f-72b4cd9289b4,4dd1425c-5e1b-47f8-8129-6bbadb9d48fb,Labour,1983-06-09,1987-06-11
e21f5777-9e65-4bee-bbc2-54599b2e4a24,e9247548-24bf-4c67-a89f-016d04ca3e32,Labour,1987-06-11,1992-04-09
34951d6a-903f-47de-889e-918ea000a95c,7d43ee09-818a-4043-94de-9957d1d73bdf,Labour,1992-04-09,1997-05-01
be53b924-3ecd-4132-87b3-6dd07ca9c203,9d6edc85-c29c-419b-ab76-cd84f3a12572,Labour,1997-05-01,2001-06-07
94841c9c-72b5-4d77-adf1-1bd3f78b4c2f,1b0d30f2-a18c-45d2-bf25-ddc16d6b842c,Labour,2001-06-07,2005-05-05
a5d47a79-279a-48b0-afab-0d2b2b37e11d,1b0d30f2-a18c-45d2-bf25-ddc16d6b842c,Liberal Democrat,2005-04-26,2005-05-05
2a59d661-3805-47d6-9ea1-3ab7a6d2ae14,5d83bd63-aacd-48b4-b497-349b0074a783,Crossbench,2020-09-11,NULL
e1a640a1-58f8-4bdc-9ff2-e69e02fa8e19,2d23b657-cca7-42a2-b0eb-ecba93acd4b0,Liberal Democrat,1971-05-19,1997-04-23
c5fac241-11db-4f65-8101-aeea3363d4ee,5019d9d2-011d-4a5f-8e1c-c2118e3f66bb,Crossbench,1972-06-07,1990-12-15
30e084b4-aebf-443d-b1af-16539127336a,6637e61b-ac5a-4900-a59d-b5f646840e00,Conservative,2017-06-08,2019-12-12
55f47f8d-eec2-4b57-b70a-5be411df4a6e,b2809462-cec5-4137-9986-b7a6a06bec64,Conservative,2019-12-12,NULL
66c8a39d-2230-43d7-8e88-1db3329dab80,5b37cd06-bd85-4b08-8b01-bb62be53eff7,Labour,1978-05-24,2001-09-09
a09a5552-d839-4607-96ac-97711ce8fb4e,c1d94d93-21f5-4534-9124-99075ee916e4,Conservative,1971-12-23,2019-09-03
6a746062-33d6-4ae3-b7aa-b94884776ebe,c1d94d93-21f5-4534-9124-99075ee916e4,Non-affiliated,2019-09-04,2020-03-26
2cf592b7-9d88-4031-8818-c25ff314954a,cd17736b-86e5-491d-80d0-77e8b1d6c12a,Conservative,1971-12-23,2019-09-03
1aa822e3-8d93-44f0-b64c-f13d7bd3c95f,cd17736b-86e5-491d-80d0-77e8b1d6c12a,Non-affiliated,2019-09-04,2020-03-26
1bb95580-7d74-497f-af73-b073c87a8506,cbdf0f0b-3db9-41f8-a428-c99bada33309,Other,1963-11-26,1997-01-10
3c4d65c0-977a-4eac-91f1-769b223e89f7,c4df9ca6-ffe6-4c0d-9dc1-42a38d4ea5cc,Conservative,1945-08-01,1994-11-24
411ed241-264a-4fae-8c91-57fbc0769f62,01d1cc35-d811-4749-a3a8-0b2e70c3342f,Conservative,1974-10-10,1979-05-03
3cbb32f1-73d9-4b57-ba9e-cf47c8a598de,9ceb7ae8-bb42-4de3-9381-500e0955a83b,Conservative,1979-05-03,1983-06-09
a83a3b37-d6e8-42d5-98c9-559e15577abe,182ef23d-d31e-4e59-aac0-038bdfc4a284,Conservative,1983-06-09,1987-06-11
033e8a6a-73b7-461b-9697-90b61e6d0c9a,154cbbe7-1a27-4687-a510-ae345fc7b8bc,Conservative,1987-06-11,1992-04-09
4d311c7c-4064-4d53-b846-bd8c688901ea,6aea7609-b2e4-4272-a489-ffdd48bff0b2,Conservative,1992-04-09,1997-05-01
3a4010b1-b57b-45c0-8918-249ef7c41935,49d9611d-9641-4068-90c6-73f503d806e2,Conservative,1997-09-29,2023-07-27
b7172d4c-88d5-486c-8aa6-83a36e941d90,2170750e-8a0c-43ea-9424-ece86e5475e0,Conservative,2001-06-07,2005-05-05
8af07af2-f65c-4851-a87e-ecca2e8debe8,84ab232b-c623-4d85-b3e4-48fffb8e598d,Conservative,2005-05-05,2010-05-06
8be67abb-0afa-428f-86cb-46f104332cf7,5ba0c8a8-497c-49e2-95f6-5af35cacdfb5,Conservative,2010-05-06,2015-05-07
e1c6254d-d75d-4269-be12-2709bde49800,6274fe7d-9afa-4daf-ad1e-0e135ff64fe2,Conservative,2015-05-07,2017-06-08
0d9b4ecf-c1a9-4468-b194-4c64dc67c677,7906ea02-39f4-487e-9eb1-f189f98204c0,Conservative,2017-06-08,2019-12-12
83e285dd-7e23-4f91-8764-1d293cb0b1ab,d9bf5fa3-4247-455a-ada6-ee82cbdd6a0a,Conservative,2019-12-12,NULL
e6ccbfd3-7913-4291-aae4-ca7f0c402c32,3a0387ed-d8ea-4d08-8626-6e98a41b0c5c,Conservative,1963-07-30,2021-05-11
75a2a317-c565-474c-838d-81233fa152e4,89a629db-5a41-4c66-a8fa-5552e6ace50e,Conservative,1963-07-30,2021-05-11
76530cc3-8ea9-4e1e-8acb-0f68a82a4fbb,bcecd13c-ee32-4cf3-977f-853f1e22491e,Conservative,1995-12-14,1999-11-11
54fd0283-9794-47a1-b9df-effea17f4aad,be299f32-1a29-4075-bc0c-2d5dc115c2e3,Conservative,1966-07-19,1995-07-06
fab3fe00-69f3-43a2-9357-8d77d99b7323,c1ec0c67-c8a5-436f-b011-4f2faf7bbc1c,Bishops,2005-11-23,2020-06-07
27e32e46-c479-4ca0-adf3-c7490764188a,ca4f8bf0-ccae-4ebd-bac1-413e7f220be9,Crossbench,2021-04-27,NULL
d7f4c010-1c54-4424-97eb-f53de7253743,a0369239-082e-45b6-bd57-0917c01b5169,Labour,1967-01-25,2002-10-21
f98c4c6e-d2a9-40a7-8c6a-806de28f2643,45960a53-1923-4b5a-82ac-c408e8c53410,Labour,1977-08-18,1979-05-03
c45cb6ae-13e6-4b17-a9be-09fcd0a0fd68,bbf592bc-d7fe-4d32-956d-61fbf0550db1,Labour,1979-05-03,1983-06-09
a5b07a72-e491-46c0-a5f3-ea793a4597c2,3e82f089-60d1-41ca-88c6-db583f03144b,Labour,1996-01-10,2012-05-08
7e344524-9dbe-498c-af1d-818e8878717c,3e82f089-60d1-41ca-88c6-db583f03144b,Non-affiliated,2012-05-09,2015-07-30
4193897f-88cf-422a-9a19-02bbb8a5db00,3452cccc-0f1a-4bc9-8120-bd88c8558f3f,Conservative,2022-12-16,NULL
db41ab4c-927f-4387-8062-4d41b05c58b3,6773fced-6f3e-457b-8538-36641875f586,Labour,1958-10-21,1994-09-22
36339138-3cbf-4839-9e06-b7ef164f4b5b,41f87863-6ea5-4e89-8862-e6ba0fb5dd4b,Conservative,2010-12-21,NULL
b9c35d00-373c-4363-9641-a249069d7455,c23fe757-3d8a-4e50-aea3-1c297f97ffaf,Crossbench,2020-09-30,NULL
0d211333-18cc-4ad4-beae-085838aa4cc4,d41767e2-c441-43dd-a559-b72c977b2f12,Labour,2015-05-07,2016-04-27
accf9064-f1b3-441b-9467-a0f29b2de970,d41767e2-c441-43dd-a559-b72c977b2f12,Independent,2016-04-27,2016-07-05
fead4218-002e-4856-8c58-2b25f1aed2d7,d41767e2-c441-43dd-a559-b72c977b2f12,Labour,2016-07-05,2017-06-08
6e1c3d73-4031-432a-adb8-bf6aae51b0c8,c24bce0f-e249-4d95-a237-d8994f0b66ff,Labour,2017-06-08,2019-12-12
92e22ea0-9f84-4297-95b8-31453c00e05e,ff14c8c4-9469-4387-8bd6-0c29d6cb64bf,Labour,2019-12-12,NULL
d55d9793-8535-4505-9d61-6362760589ca,4dbf7555-77c0-42a3-90b2-6c0871e14aa0,Labour,2023-10-05,NULL
da774b7b-3eef-47df-a82e-5acd9782d197,4b1812bc-5c1c-4269-8aff-636798256147,Crossbench,1964-04-18,1999-11-11
8a1b76e4-484b-4f18-82a3-bedd3a3737d4,ad1fdad9-6548-4e0e-b28f-240ebffde62d,Democratic Unionist Party,2010-05-06,2015-05-07
863bc568-e2a4-4dac-82cd-350ff0ed9bce,53ad29f0-9182-42f7-b7e7-672c31c077c7,Democratic Unionist Party,2015-05-07,2017-06-08
680665e1-b413-4e74-9cab-6ea8c44d5c8f,c701dd74-1fab-48a0-b62b-2b1713656339,Democratic Unionist Party,2017-06-08,2019-12-12
241c4c79-0af4-4991-81ff-05c27295a321,18d354cd-3e27-4f53-95cd-a4aedb11db03,Democratic Unionist Party,2019-12-12,NULL
f8d862f8-f29a-4da9-a550-5794f6b74e6e,285f15c6-c918-4b6c-bf38-f0feb16758ae,Conservative,2005-05-05,2010-05-06
1a26d1e9-07ff-4bcf-86dd-552b48b09adc,00bac405-82f3-4db7-af4f-168ff5f2f097,Conservative,2010-05-06,2015-05-07
1654983c-1a6c-44c9-9850-769c339f8b46,85fe1d20-4a22-415b-9008-0ba65d971b10,Conservative,2015-05-07,2017-06-08
9cc24d4d-b68e-4334-8c2d-08a5b448058d,3c205d79-9b18-4096-a6c7-0c56f7b7905f,Conservative,2017-06-08,2019-12-12
24b0dac7-c735-400c-8927-491ea3b9c791,3747d990-f99c-4031-9529-8d657c7cad96,Conservative,2019-12-12,NULL
3a084a66-bc77-4f0f-9f7d-e641628dd456,de2de2ca-423e-42db-949c-c00f6626af98,Liberal Democrat,2010-12-20,NULL
c20f20bd-84fc-4dbe-b2ad-85a965370526,a62563da-429f-48f7-b131-1169e0e2da7c,Conservative,2010-05-06,2015-05-07
705a3f0a-a224-4ea9-95bd-4f867fbc58af,468b443e-8c66-4976-8ed9-518b21ce0c22,Conservative,2015-05-07,2017-06-08
d7919b04-7f19-48ca-b01d-6ea47ead7bff,360468b6-3ca4-4ab7-92ab-e9cc9efa4fde,Conservative,2017-06-08,2019-12-12
8f0fb16c-a682-48b3-bfd8-f3f564ba9591,6b6d44ce-49e5-4302-807f-59ba7bcd248b,Conservative,2019-12-12,NULL
7be9b9a8-eec6-4583-a7bc-fadcb3150f3d,7b4cf212-e4e4-4cec-8b5c-c74ab15859d1,Labour,2007-07-19,2010-05-06
aec160d5-3c90-49cb-8e32-39b47ab21fc3,ba1b7c68-d2a7-4ba1-9afd-36e37cc618d4,Labour,2010-05-06,2015-05-07
4f22ed24-3fff-4dc3-b083-c6f4e1d7fbdd,5423960b-e992-4c85-a606-5298ca56cab1,Labour,2015-05-07,2017-06-08
6ca13322-2b35-45d4-9429-e12aa79f2239,94813799-6152-443d-a568-62ba491b316f,Labour,2017-06-08,2019-12-12
7bf80f05-fc8c-4e19-9b42-fcbd263d225f,166eb857-25be-44a1-9376-29e2cefbf669,Labour,2019-12-12,NULL
8f2ba4db-8295-4f90-9aa1-96808fc88337,a3046e51-7fde-4c3b-92b5-340057784a2b,Liberal Democrat,1999-08-02,2015-04-30
79b12036-401a-4069-a5ee-f8d3f55925d9,81cd13f0-fa73-4f3f-a7da-80042e789b4e,Conservative,1989-07-26,1994-05-02
c5542af6-bc8d-495a-913b-11a86ec92d11,8ba3b39a-2559-4b4a-9ce3-26251cb5f942,Liberal Democrat,1998-08-01,2016-07-31
cc7e86dc-ab83-465e-8c0a-0ef565f79930,513bb91f-1b54-4809-982b-e0e55eee0941,Conservative,2020-09-15,NULL
49727b0d-541c-44d5-9718-4c0782a11bf1,000f87a8-fc51-4329-ac04-369a8c5d71e9,Conservative,1973-06-18,2017-12-18
af63d988-2235-463d-ad8c-eb634eb0524c,a6235519-b3ae-4699-879c-a2a661ecbb08,Conservative,1987-06-11,1992-04-09
d3ad9e02-66a1-411e-b204-cacbe3e46c98,dd718f3c-5fa5-4c01-82af-de7228504642,Conservative,1992-04-09,1997-05-01
128e82ae-eee9-4546-b6df-f8a8ba8cb01c,68f71ad4-ad8b-44ea-95e3-78c0a61cb355,Conservative,1974-02-28,1974-10-10
d00ba4f2-5307-41e3-9e88-6431f17794c3,25e2b33b-e88a-4e7a-a798-ca1b762ac537,Conservative,1974-10-10,1979-05-03
a9448360-f6c9-4a83-bd06-65ec1d06aff4,c565786b-c873-4013-963c-3cc60097ba58,Conservative,1979-05-03,1983-06-09
0f3c9cef-b969-48b1-9b1d-b71859c3c762,e5d39d21-cc80-4f38-bfa9-e90f1d6a1415,Conservative,1983-06-09,1987-06-11
ed83b590-d352-4480-a8bc-f5ad324fc26a,2e8ae851-7a7d-4f02-8716-361665ecdf21,Conservative,1987-06-11,1992-04-09
84848d84-d129-4d11-95bd-4c114d454ec5,84656701-bef5-4e2b-8f9a-bf83486e55a0,Conservative,1992-04-09,1997-05-01
db3b1c96-f2f0-427c-b605-bd0e1e5d9c7c,bb969a59-b4c8-415f-ba92-6add3b855bdc,Labour,1997-05-01,2001-06-07
40132ca4-dca0-45ac-b91c-b400397dd870,b71f71a4-eb82-47e6-bd7e-bf5f99a4135c,Labour,2001-06-07,2005-05-05
a364f883-ae7f-4082-a11e-8b82b0cd98ef,ae07f623-18f1-4d85-a9eb-b97203915acc,Labour,2005-05-05,2010-05-06
528541c0-dfb5-4583-a4fe-1f3f25c7ef02,fac557f9-b4b3-49a0-b7a9-e1fd77f54411,Conservative,1960-03-17,1964-10-15
d49481db-c8fc-4cf2-956c-32d127c39736,670d2982-c63a-4cdc-b715-6cd9114d13b0,Conservative,1966-03-31,1970-06-18
09663592-f519-4ce0-a2bc-fcec2ea78746,b8d4d59b-9d73-4979-b2c7-c9099db6974a,Conservative,1970-06-18,1974-02-28
1d7a8c10-a6e3-4479-9281-304e5e1a52ef,397dc02f-0af3-4dfc-93e8-b32c733970de,Conservative,1974-02-28,1974-10-10
83351f7e-e95d-4abf-9205-a542719af6d1,8bd385c9-ab27-4165-9c78-2db1ead3c6f7,Conservative,1974-10-10,1979-05-03
5db2dcfe-d310-40eb-93c2-3ddb7ca49124,162506b8-e528-417b-b420-363297a19cfe,Conservative,1979-05-03,1983-06-09
6c5eb3d7-3f00-4b89-b1e6-163a9363d83f,1c992ec6-1335-4932-a164-da4cebb1627d,Conservative,1983-06-09,1987-06-11
5c401523-7eab-4a2c-91ed-57e618e0be9d,b159ca96-5ff0-4248-89c5-94da81474232,Conservative,1987-06-11,1992-04-09
dee35048-a05d-466f-8aca-1a3220c1861e,c5100ba2-9747-4570-b16d-ff29a21a753f,Conservative,1994-09-30,2015-03-31
6ef0a9d0-5a57-441b-b58a-309531531fc9,c5338f2d-c4f5-404b-a26a-a47bfad0102c,Crossbench,1959-05-06,2003-07-10
1b13542f-7ba5-4840-a317-791ddeb4cc5f,0b5255e0-3271-45f7-a12a-f83a5777bc2a,Liberal Democrat,2015-10-02,NULL
29feb8f8-df5f-434f-8355-24602b2ca9e1,91e36c18-445e-42c1-a343-3750f5556203,Labour,1979-05-03,1983-06-09
fbb02893-0cf7-4d4e-900d-849706b7144c,9dd7f77e-f93e-4b70-b041-9f37f4b2dd64,Labour,1983-06-09,1987-06-11
ffa5f921-68ce-4004-a1d1-eac29cbc43d1,d09ef45d-3ff7-4889-bc69-6871f1a0caa7,Labour,1987-06-11,1992-04-09
951e490a-8867-4d05-a831-9b1142406d8a,a8e9f7cd-fe80-43a2-8e5a-cb930a2cc4cb,Labour,1992-04-09,1997-05-01
e951af76-2afb-456f-867e-4ab5a4c63a66,6237bbe7-877a-44d2-b9ac-8ae45c4e6af6,Labour,1997-05-01,2001-06-07
75f9ba62-a94a-4389-9f6c-b7f48896aca1,8f21ea00-d4c7-4c44-b487-6e65ec96ca93,Labour,2001-06-07,2005-05-05
fbb57dfb-d98b-41cb-9e9d-d9e97a4ccb7b,f755747f-05ab-49d4-b86c-f478cec4a453,Labour,2005-05-05,2010-05-06
81ab2ab5-29e1-4a91-b72a-4c3c3100fc88,81ad0527-f4e5-4fe4-b76a-ec3dd286527b,Labour,2010-05-06,2015-05-07
f84d7511-d243-4414-ae2e-659672db2a96,f7023c9a-51a1-4140-9746-9365f8a6bd06,Labour,2015-05-07,2017-06-08
68ba3e84-89bb-4a42-a159-55c4fe12c384,28a97ca5-fd9a-40ee-b7c1-d860f3a7e972,Labour,2017-06-08,2019-12-12
e76c78de-636a-4ac6-83b1-84beee72407e,0902cd84-1726-4874-9a7f-44b9bdd294ab,Labour,2019-12-12,NULL
03e362b6-9e1f-4d51-acf1-ee2cd943b563,1b7b91b4-012c-4b27-a773-0d686826a2df,Bishops,2002-12-11,2008-07-16
cd6911f4-c382-447f-96ea-9273727ca630,33f9b5fb-6dcc-4cd1-8d0a-0f8f96bca7da,Bishops,1985-07-24,1997-08-31
dc7df07d-41da-4b93-a112-6c1af153a474,ee43dc57-bfdb-40d5-8d68-2b0a3dd8d0d9,Bishops,2023-01-17,NULL
62586772-3339-4de5-b0ca-0267e672f69e,4d8f574f-cc96-4f4c-88d5-9636db6fc587,Conservative,2006-06-06,2022-09-22
1e44713f-4006-4d43-bf1f-6015775a7346,5d20cfa3-8b84-4f98-9dc3-862309d6ea57,Conservative,2010-05-06,2015-05-07
85e283ab-ade3-43d2-8637-5c7b1b205bcc,4a4b367d-9ddd-49d5-ac54-cd284f2e3c73,Conservative,2015-05-07,2017-06-08
e369fca8-7255-4e80-8f49-fcdca26a4652,f8eb8e5c-b743-4d36-bd44-144cf8ab6a72,Conservative,2017-06-08,2019-12-12
367f6cd6-3866-4ec1-9353-b2786146da51,ee548c25-ef36-4ce1-858b-7b7397cfd9d1,Conservative,2019-12-12,NULL
10a46478-f9b6-4a51-a44f-3d518c57d2a6,4f86ae1c-c61d-42e2-85f5-2cdbbc70967f,Labour,1964-10-15,1966-03-31
f2956950-ce1c-4f96-9239-e172db3330f8,c88c7683-079b-45a3-ac96-9556a1486496,Labour,1966-03-31,1970-06-18
87b59d74-b17e-4d3b-b249-84a922a7f3d8,b2e277f3-00ed-4612-94af-aa790ec9f6e2,Labour,1970-06-18,1974-02-28
06ad366e-b09d-4169-ad69-2a66cc5e622f,d8853345-5c87-4878-bc54-444fc6b3e74a,Labour,1974-02-28,1974-10-10
60cd347c-0585-4d4b-ac83-4e8df704ccb4,f5319c9f-bd7b-4ffd-ad9d-ab6a51478c24,Labour,1974-10-10,1979-05-03
0d674d6d-29e8-4548-afe5-395a6f3955aa,ce0fcf01-1b2a-4be8-9007-ceb46b5813d4,Labour,1979-05-03,1983-06-09
67a4453e-3961-40ff-abd0-e01a4e7c8a42,761b1d0c-49fd-490f-9b0c-dd8241d94ed1,Labour,1983-06-09,1987-06-11
98a450ac-974f-45c6-97ff-4fa176978fc4,1bc5a227-76d8-49da-a608-b7f2bb1d73c7,Labour,1987-06-11,1992-04-09
17fa7a37-2be2-45f0-a692-18c4da1b2b97,ab4655d0-a90d-44dc-a1f0-a1f58ae7028f,Labour,1992-04-09,1997-05-01
3257cab7-f06f-4ecd-b218-b5cc0940c3e9,885dfe67-b99e-47bc-83e7-4670a9813a8d,Labour,1997-05-01,2001-06-07
10c03460-38f6-4c6f-8ec3-14a2093e02ff,987766c2-d4f2-4505-85bd-ba8156205f91,Labour,2001-06-22,2015-05-18
cb4d7abc-b0de-4318-92b4-ab11c5a2fc8b,b5f17142-096a-489a-8e27-6b19c5f013d4,Conservative,1970-06-18,1974-02-28
4cce02d5-b158-42f5-a97a-a04a3fe3f28c,f7109fd9-9062-4519-b7b2-5973d63437cc,Conservative,1974-02-28,1974-10-10
018346bd-658d-4466-8de1-3efd3893953d,1c7fdcec-f351-4de2-a3d2-2f313b9a522a,Conservative,1974-10-10,1979-05-03
6b0b6e32-1872-4f67-94e0-158a289b9f3a,de8e5db4-50c8-47a6-9da9-2c5860729e9b,Conservative,1979-05-03,1983-06-09
7888e34a-edec-4d21-9e3e-3094eea9374a,4269ada4-ddaf-4cdc-a39d-3f9aeb3112dd,Conservative,1983-06-09,1987-06-11
59bca7eb-d48a-4773-a9ac-a1a6107e12ba,7913c287-f479-412e-9801-d2bdf0bf204b,Conservative,1987-06-11,1992-04-09
29ee3abc-7e4f-488c-b605-33231a2bb43d,0d0eacbf-bf04-48b4-b786-2e115804cdf6,Conservative,1987-06-11,1992-04-09
9754d041-8469-418c-884e-511ed492c1a7,2a33fd6b-16a9-4662-b277-2425321ffc19,Conservative,1992-04-09,1997-05-01
761ca047-f8a3-4c24-a4b8-43ff6c9f7ec8,b9012dfe-5c1c-4d9e-9a67-b8f5daf4ffa3,Conservative,1997-05-01,2001-06-07
347a38a1-e6b0-4371-bdcc-cc78a85a5ac9,c2cbca9d-c9e2-4e8c-931d-709903efa43d,Conservative,2001-06-07,2005-05-05
d13eac75-e824-48f7-a8b2-05edfe1671ac,0808b5c4-dc17-4654-b649-6eb40b934624,Conservative,2005-06-21,NULL
7f0ee4ad-3c41-4ff4-a2ba-31d422ab9dc3,7e6b1b04-0eb3-487c-9110-57b0a1663c13,Conservative,1974-10-10,1979-05-03
50b92dc8-b298-4639-b523-edcc09ce22e2,d8172d94-2882-471b-bffe-d41c4841cfab,Conservative,1979-05-03,1983-06-09
956ece0a-ee50-4480-96e0-60216c076a9f,9a3cbe79-e810-479b-a771-c38db25d01b7,Conservative,1983-06-09,1987-06-11
4ca0ba53-d88c-45f3-87ed-2da9ac065579,2099a22d-a11f-417c-8b15-22a5cc5b0da7,Conservative,1987-06-11,1992-04-09
9a4ae556-d709-4383-8131-817bfe1d5583,598efbae-8f0c-4be8-ba43-7effb57f77c2,Conservative,1992-04-09,1997-05-01
0e595cf9-6ddc-4ee2-b8a5-26d43028edeb,fb3deea6-dd89-41c1-b9d1-1e50eea6ccc5,Labour,1955-03-08,1999-11-11
6148ddd4-df2c-4190-9d86-10b2e2aad63a,fb3deea6-dd89-41c1-b9d1-1e50eea6ccc5,Labour,1999-11-18,2001-04-05
2519b597-5cfe-4fc7-893f-abfef793cc01,2ccd12e8-df0b-4d45-b4b9-b35c9aa1dc22,Labour,1955-03-08,1999-11-11
a12e64e6-50b9-49ba-825d-743c8203c474,2ccd12e8-df0b-4d45-b4b9-b35c9aa1dc22,Labour,1999-11-18,2001-04-05
3aabe6d8-f903-46e3-8094-0016844ec4cf,ce668f22-0a91-42c4-8010-e85224947634,Conservative,1979-05-03,1983-06-09
bfa8ac4b-1cca-4ceb-b667-d5ac074fd41b,8dab5062-45dc-4c74-a99d-b718b4a87397,Conservative,1983-06-09,1987-06-11
c51e902e-020c-44fd-bac1-e10fb04f3d36,b6e36604-1f15-46e0-ba82-50e3f1fc388b,Conservative,1987-06-11,1992-04-09
816a944b-9340-44c1-ae50-5d8f11dc7b77,7c5279f6-9f51-4dd9-ada8-9d56e7790aa2,Conservative,1992-04-09,1997-05-01
1f313b4b-2a03-42ef-bd83-7bd54dbf0a83,7c5279f6-9f51-4dd9-ada8-9d56e7790aa2,Independent Conservative,1994-11-29,1997-05-01
fa128df6-884f-4581-9d94-b96d3cf4b11b,7c5279f6-9f51-4dd9-ada8-9d56e7790aa2,Conservative,1995-04-01,1997-05-01
2c0222f9-472b-4452-8706-c227a69c2f34,b93bc244-449d-4c54-a1ec-92f042b8a4c9,Conservative,1997-05-01,2001-06-07
5556e72d-df21-42d8-a499-8b6f5a1485a7,2358be63-e950-4f3b-af79-ddbc5174149c,Conservative,2001-06-07,2005-05-05
57b89c26-4140-4f81-9c1c-75c20822aa7d,15adeb35-4d07-4d6f-895b-876fd9363ad7,Conservative,2005-05-05,2010-05-06
0fc50766-a0c2-4e84-8463-b6f1ee01493d,2f0e9512-f60f-4e4c-a894-fe4b1da25bb3,Conservative,2010-05-06,2015-05-07
051a1bb8-a247-4bf8-a2fb-58ca9d6d2d4b,ab76998a-ffdb-4a87-b5cd-a2cac4d30abc,Scottish National Party,2015-05-07,2017-06-08
c80dd8b9-6c42-4dd5-85e5-374f4f18d844,067d7922-4625-48e1-9ed9-7afb3061e6d6,Scottish National Party,2017-06-08,2019-12-12
77f00c7a-b637-49f7-9679-e9b9e0be4803,9668244e-a017-4a72-a170-783589c86308,Scottish National Party,2019-12-12,NULL
2b53516b-bb65-4f5c-ac17-a200473513e4,4389e03b-c48b-40ae-84ec-971ed7b283c5,Conservative,1994-09-06,2015-03-25
485ba393-6f03-43ea-9fc0-60c85981ba9a,e3664424-3f7a-4205-9369-d5d637d081f3,Labour,1998-04-28,2005-03-05
bb2f1c8a-7a21-42d3-a044-c1094d930c38,b976fb18-82c4-4dc0-800e-7c7612dffa27,Conservative,2013-09-12,NULL
f24493a3-9c40-47b3-a021-dd69b5a0ea81,e1aa5753-ffa8-4025-8221-3e9ca98dbd90,Crossbench,1964-07-15,1996-11-09
693ba798-218f-43dc-9534-2cef00815595,dfd98725-0441-4b2d-a16b-5fddb2fe79d3,Labour,2001-06-07,2005-05-05
f2d86bd5-9634-43f9-9fcf-3b60c827b4e0,33c21d53-83ef-456a-adeb-ba6b37207665,Labour,2005-05-05,2010-05-06
973a01ab-d648-4a5d-b1bb-b7b9f2b711ce,47169f5a-eb93-4c62-be7a-67c83a834728,Labour,2010-05-06,2015-05-07
6f6765c4-5c77-4974-917b-b5259ab8ced1,42f3cda4-b87f-4b2a-a7d5-e5071ebd3104,Labour,2010-06-17,NULL
ca56caef-00b3-4c24-9f83-f828204c6ed1,685dca43-72ee-445c-a391-fba8557cf60b,Labour,2015-05-07,2017-06-08
5ede4322-e96b-4f94-9cc1-de7d2d2028e0,8a229a92-a10e-427a-966b-aa4adec256db,Labour,2017-06-08,2019-12-12
cff58c95-507f-486a-aa6c-8a3096931a7b,1e7fdbfb-05d9-4cb5-93a9-eeb10af04f4d,Conservative,1973-12-07,1974-02-28
6ddcfafc-40e8-4424-80c5-be1596e67572,d72d14ab-6a38-4879-9382-4e517faec366,Conservative,1974-02-28,1974-10-10
7dc24db8-a7e7-4e4e-97d5-54eed31e9c08,f98800fb-21c1-4373-9dc9-3edc3c7e0aa6,Conservative,1974-10-10,1979-05-03
12bf075b-2630-4809-9965-238d685331a9,4c639ca3-9455-46cb-9cae-51c06292aa79,Conservative,1979-05-03,1983-06-09
be9e17c6-2d51-4c8b-88ae-8afc8645f3e7,63b79b49-6dc2-4257-8101-ecc2b1e375af,Conservative,1983-06-09,1987-06-11
3867e10f-882f-46b0-adc8-780b1dd5670b,7d05f46a-abaf-44b5-a572-7f9bf40691a0,Conservative,1987-06-11,1992-04-09
d209f20a-d234-4a53-b801-21a543141e01,b2d49a7f-2b77-4afc-aa0f-fcb023e46276,Conservative,1992-04-09,1997-05-01
ec0d28dc-9ecd-4d3e-8288-32b5640420a3,2a916a4d-35b3-49cf-bce3-436b034683f9,Conservative,1997-05-01,2001-06-07
3de41972-0a47-4511-a075-80baa44aee28,9fe925c4-603d-42f5-8487-6ef792876366,Conservative,2014-09-16,NULL
24a90061-06c5-40fd-a3b9-28e2da8438d4,2ea26a0b-9b63-442b-b755-710acd79c97c,Conservative,2015-10-14,NULL
7e3f30c1-67b8-4e23-886f-95b55425e9a7,f32e3df1-5c4e-4caf-8356-9260066b67a5,Labour,1970-06-29,1986-05-08
c8c69e2c-cc2e-4eb3-97f9-5ff3a0c3ddff,9566d899-503e-418f-8752-d00b28e08d12,Labour,1997-05-01,2001-06-07
2ef8f8fe-41fb-4dcd-94f8-50bbb045defd,0edf106a-74cf-4cf3-9255-5f842578a8c0,Labour,2001-06-07,2005-05-05
